Product_ID,Category,Supplier_Rating,Lead_Time,Inventory_Level,Urgent_Restock,Seasonal_Demand,Warehouse_Capacity,Transportation_Cost,Product_Lifecycle_Stage,Returns_Percentage,Demand_Variability
7030,Food,1,2.632800887,175.4301869,1,1,4547.529982,6.190729636,Decline,6.006667244,0.764290374
7031,Electronics,3,2.910712346,267.0980034,0,1,3348.342432,6.709981583,Maturity,9.414247279,0.798050487
7032,Electronics,5,2.015649483,90.38458916,0,0.94577668,3198.385221,6.122640813,Maturity,6.630610652,1
7033,Electronics,1,3.38681752,219.1489143,1,0.951104639,3240.081262,6.224564513,,1.500785875,0.978420521
7034,Food,2,3.525968786,303.4622517,1,1,4043.818387,6.91786628,Growth,2.948717813,1
7035,Electronics,3,3.252097404,267.6143962,1,0.670843144,3965.742,5.879002765,Introductory,4.585644157,0.895448237
7036,Electronics,2,3.405342788,296.3000367,1,0.740575989,4264.072104,5.661530714,Introductory,8.605112511,1
7037,Furniture,4,1.168206122,29.39151566,0,0.904424773,3239.940423,5.637399489,Growth,5.038336384,1
7038,Electronics,4,3.222932157,273.203654,0,1,1738.3231,7.084533601,Decline,8.596540426,0.853118195
7039,Electronics,4,2.627327572,160.8787234,0,0.99170889,3396.892387,6.487177957,Maturity,-0.159467523,1
7040,Electronics,2,2.365637684,108.6387224,1,0.917665234,3594.921139,4.353860466,Growth,8.299699633,0.905976411
7041,Electronics,1,0.87327243,31.9840737,1,1,1468.846681,6.531348669,Decline,4.369499536,1
7042,Furniture,3,3.158818544,226.5918251,0,0.550665969,4148.98849,7.018625279,Growth,5.29569608,1
7043,Food,3,2.297822171,102.8423089,0,1,2279.126438,6.32974183,Growth,6.171079625,1
7044,Clothing,4,1.044447557,175.4301869,0,0.99170889,2392.916793,6.547820963,Introductory,5.526680194,1
7045,Furniture,4,3.556980983,296.2435288,0,1,2369.651065,6.552420554,Introductory,3.526325867,0.917443288
7046,Clothing,2,3.069427178,269.4048177,1,1,2183.231272,5.191732188,,7.654110399,0.94620756
7047,Furniture,2,3.191763677,254.1666645,1,0.865162849,3336.578485,6.173426645,Growth,0.389778316,0.934217267
7048,Furniture,3,2.605911655,123.8189296,0,0.84462229,3028.754813,6.774250279,Growth,5.948682611,0.889194198
7049,Food,1,3.265908903,269.6565419,1,0.74244592,1379.282321,6.694696492,Growth,1.472708097,1
7050,Furniture,1,2.789822654,189.6790336,1,0.986529939,1986.395464,6.326070299,Decline,3.424027898,1
7051,Furniture,1,2.763570165,151.4468373,1,1,2783.959822,5.702268567,Decline,0.826098857,1
7052,Electronics,4,2.836458971,196.7595156,0,1,2836.224665,6.594932698,Maturity,4.007520378,1
7053,Electronics,2,1.527223192,39.39976754,1,0.992329303,3656.052825,6.680976025,Decline,9.019649165,1
7054,Furniture,1,2.250750999,117.623746,1,1,2333.221129,5.981840329,Maturity,-0.330641289,0.94023355
7055,Clothing,3,2.551576902,110.1620659,0,1,3983.058391,6.231155775,Decline,5.648620108,0.936837454
7056,Clothing,1,1.503787047,49.82712565,1,1,4753.529169,6.527843382,Introductory,4.835771305,0.916346674
7057,Electronics,5,3.426953978,274.0484356,0,0.750635659,1234.605667,6.384212421,Introductory,0.684946836,1
7058,Clothing,1,2.202567813,113.6566361,1,1,1964.246195,6.447288258,Maturity,3.093559507,1
7059,Electronics,2,2.23026296,98.524847,1,1,2355.138806,5.75645666,Introductory,5.805510773,1
7060,Food,3,3.166276782,232.6782708,0,0.818758428,4018.97502,6.404889018,Growth,6.726312084,1
7061,Food,5,2.656717408,162.7749194,0,0.827915743,1874.191395,5.599247832,Maturity,1.076210568,0.999466492
7062,Clothing,3,2.627327572,53.71459838,0,1,4400.87515,6.858535005,Decline,4.921922296,1
7063,Clothing,4,2.888548808,148.9997393,0,0.80310045,2946.290911,6.18962743,Maturity,1.662060988,0.879821144
7064,Electronics,5,2.078110328,83.14229975,0,0.78984911,3216.909514,6.451113143,,5.370760686,0.972485978
7065,Food,2,2.628867548,132.5891327,1,0.901932509,1491.500738,5.308499185,Introductory,1.3168056,1
7066,Clothing,1,2.672574442,154.0198292,1,0.87670773,2722.290538,5.922409493,Growth,1.36502325,1
7067,Clothing,3,3.367711308,308.3133668,1,1,4513.156931,6.490366718,Introductory,4.835771305,1
7068,Food,5,2.841176717,192.0469249,0,0.750945632,2641.754539,5.954024736,Growth,7.998188859,0.968769513
7069,Clothing,2,2.852083721,193.8598321,1,0.909425934,4038.079395,5.20626828,Introductory,0.411508927,0.705374486
7070,Clothing,3,2.728627037,146.2991636,0,1,4316.224943,6.924518994,Decline,7.661212591,0.972895109
7071,Food,3,3.485679836,324.4327835,0,0.896823778,4354.668668,6.520630302,Growth,4.935697388,0.994830848
7072,Electronics,5,2.400958575,131.8443112,0,1,4970.042429,6.969010351,Introductory,8.300276005,1
7073,Food,3,3.385979098,175.4301869,0,0.99170889,1232.372938,6.685816609,Growth,5.834903247,1
7074,Furniture,5,2.319392437,175.4301869,0,1,1712.810759,6.362921776,Decline,0.871401655,1
7075,Clothing,3,2.954827401,175.4301869,0,0.840581334,3250.284754,4.992804235,Decline,5.834012666,1
7076,Electronics,1,3.071207272,222.9260384,1,0.927364979,3105.957367,6.003984541,Maturity,0.234991719,1
7077,Food,5,3.127077701,202.7781109,0,0.785117621,2617.479973,6.086991262,Growth,9.164184389,1
7078,Electronics,1,2.627327572,282.1226237,1,0.947918061,3147.17618,6.220858572,Maturity,3.528777726,0.850713203
7079,Electronics,5,2.728162452,208.1944206,0,1,4762.564283,6.520843684,Decline,2.224140502,0.994703418
7080,Food,1,3.136677928,220.7801241,1,1,4382.338934,6.824963405,Growth,9.686385536,1
7081,Electronics,2,2.627327572,95.92806995,1,1,3754.495081,5.458839067,Maturity,7.977403396,0.963652552
7082,Electronics,5,2.805398982,206.7923596,0,0.966691404,1974.305939,6.813958919,Introductory,4.256570013,1
7083,Clothing,2,0.646701993,26.57651176,0,0.87572581,1887.405525,6.289966836,,4.066018089,0.861260725
7084,Furniture,3,2.759299364,148.986226,0,0.917727425,2144.035753,7.023534829,Growth,4.835771305,0.739181884
7085,Furniture,5,3.140069026,229.6842251,0,0.686426041,4013.481883,6.872310951,Growth,7.164275781,1
7086,Electronics,4,3.414550164,175.4301869,0,1,2812.567499,6.190729636,,4.835771305,0.787271478
7087,Electronics,1,3.197246409,285.9892393,1,1,3779.920253,6.220193142,Growth,5.81716382,0.78283514
7088,Food,1,2.669145361,151.9286883,1,1,4341.820496,6.778162497,Decline,5.607311765,1
7089,Electronics,2,3.096783156,243.8171087,0,0.962078959,4739.022601,5.310752255,Growth,5.828748558,0.915368462
7090,Furniture,5,1.838864779,81.00156489,0,1,3928.021406,5.88910702,Introductory,3.489584219,1
7091,Furniture,3,1.174447329,32.35202422,0,1,5166.057862,6.325435997,Growth,4.835771305,1
7092,Furniture,2,3.512956271,317.5843635,1,1,2946.290911,6.094620571,Maturity,5.087276542,1
7093,Furniture,5,2.985385487,211.6568051,0,0.99170889,2913.244337,5.648286668,Introductory,9.56737434,0.924878005
7094,Furniture,2,3.469887957,312.9624708,1,0.746686599,2430.295394,6.558179034,Decline,5.906389498,0.880381108
7095,Food,5,3.131432443,259.7858322,0,0.758852398,1107.823914,5.510928789,Decline,0.625884865,1
7096,Electronics,1,2.627327572,151.3287015,1,0.99170889,2946.290911,6.494395542,Growth,6.338755491,0.939411095
7097,Furniture,4,2.963950675,175.4301869,0,1,4272.483118,6.82051765,Growth,5.102348429,1
7098,Furniture,5,3.501363895,312.004035,0,0.827149474,4063.313965,6.415067916,Maturity,5.749794516,1
7099,Furniture,1,2.721891121,141.3753025,1,1,2775.505313,5.705681322,,1.896567603,0.905119894
7100,Clothing,5,2.943254274,187.2527426,0,1,1893.593296,6.127073971,Decline,6.201129338,1
7101,Furniture,4,2.252769506,107.5749507,0,0.801669652,3561.696015,5.187369236,Decline,5.579863066,1
7102,Furniture,2,1.417865785,56.57734145,1,1,1236.854777,5.633256489,Maturity,4.579608802,0.970516044
7103,Clothing,2,3.389930313,291.5809095,1,0.779314103,2831.927818,4.413389847,Decline,2.384789936,0.895942748
7104,Furniture,2,2.627327572,325.2910672,1,0.95544926,1906.734726,6.177481756,Introductory,2.30505745,1
7105,Furniture,5,3.16308355,229.9447901,0,0.640774238,4046.242886,6.730878446,Growth,6.023026126,0.891104904
7106,Furniture,2,2.284606014,121.5955982,1,1,4159.818264,5.343688266,Maturity,9.350237998,0.988452949
7107,Furniture,4,2.734657604,175.4301869,0,0.854304585,1123.306314,5.909065396,Growth,8.118119235,0.889056756
7108,Electronics,4,3.049163122,189.1499312,0,1,2948.824261,6.679978022,Maturity,3.389458181,1
7109,Clothing,3,2.251019812,89.98852637,0,1,1450.718501,5.670459471,Growth,4.835771305,0.913661905
7110,Furniture,2,2.627327572,313.7542306,1,0.976571808,2479.261613,6.317475213,Decline,6.024911124,0.805056605
7111,Electronics,4,1.102337053,42.62418245,0,1,2838.610247,6.630613185,Introductory,1.530178532,0.818796111
7112,Electronics,3,3.346471029,312.342098,0,1,1821.29243,5.731659312,Decline,5.902824665,1
7113,Furniture,1,0.682456312,35.22690177,1,0.721177124,4207.251526,6.551456471,Introductory,9.364400406,1
7114,Clothing,1,2.057854505,82.93568946,1,1,1888.633407,6.318539822,Growth,8.38519871,1
7115,Electronics,4,1.676975796,72.93986999,0,1,4008.25554,6.758309498,Introductory,1.724710956,0.807776033
7116,Food,5,3.600086644,306.8477409,0,0.89070276,3977.809806,6.43464944,Introductory,6.13289395,1
7117,Furniture,1,2.627327572,245.975757,1,0.97493509,3244.458481,5.386717474,Decline,4.235445803,1
7118,Electronics,1,1.097891932,30.6513166,1,1,2772.270264,5.87434355,Introductory,5.667286653,0.90985722
7119,Clothing,4,3.453776425,281.97237,0,1,1264.447252,6.793281931,Introductory,5.058019298,0.960653169
7120,Electronics,4,3.407413679,281.3489515,0,1,2842.424488,5.920815587,Decline,7.037618501,1
7121,Food,3,2.846986374,204.1896158,0,0.869480613,3701.101239,4.706357594,Growth,0.731374973,0.949735925
7122,Clothing,5,2.627327572,189.8121223,0,1,1917.524116,5.790859697,Decline,5.484519768,0.875664458
7123,Food,1,3.294464818,269.8649098,1,0.893467193,1382.886326,6.418352358,Growth,0.233939251,0.985543351
7124,Clothing,5,2.098829052,95.07578456,0,1,3219.152982,6.418114949,Introductory,0.560130446,0.99172105
7125,Furniture,1,2.465363936,112.9863605,1,0.969766686,2336.698326,6.039137427,Maturity,0.436280443,1
7126,Furniture,5,2.013965465,77.81076314,0,0.886969533,3903.87596,5.924228884,Introductory,4.09623308,0.993792628
7127,Food,1,2.708276486,175.4301869,1,1,4587.288799,6.512681155,,6.151969953,1
7128,Food,3,2.627327572,104.5247241,0,1,1733.922035,5.919815814,Introductory,4.006201209,0.733596796
7129,Furniture,5,2.09650365,91.15532695,0,1,3822.697636,6.530924902,Growth,7.287655121,0.96303689
7130,Clothing,5,2.529780214,128.5899691,0,0.780610687,4270.081039,6.022388098,,7.227402125,1
7131,Electronics,1,3.086449641,180.3609113,1,0.813958725,2793.004116,6.968055258,Decline,3.446408817,0.940480257
7132,Clothing,4,3.060919044,214.8561839,0,1,3817.782698,5.347962286,Maturity,4.096947932,0.931194561
7133,Food,3,2.509392124,122.2061695,0,0.983255702,4668.721582,5.727004877,Maturity,4.083051201,0.948197392
7134,Electronics,4,2.474876989,154.1366306,0,1,2345.870594,6.5307361,Maturity,6.27024728,0.980433039
7135,Clothing,2,0.61498563,26.06417298,1,0.99170889,1947.527913,6.421766255,Introductory,3.60147,0.945022015
7136,Furniture,2,3.493084047,308.2845817,1,1,2275.479798,6.190729636,Introductory,5.429988483,0.863615747
7137,Clothing,5,3.339188336,310.9277619,0,0.92240001,1511.792991,6.330140316,Introductory,0.755418949,0.87055031
7138,Furniture,2,1.854903393,85.4063684,1,1,2944.219087,6.540730851,Maturity,-0.514878269,0.789630442
7139,Electronics,2,2.219548311,91.98384377,1,1,2946.290911,6.451652332,Introductory,0.113118035,1
7140,Furniture,1,2.63920846,155.6759484,1,1,3918.331788,6.562415996,Maturity,2.933960029,0.874683249
7141,Electronics,4,3.421615357,272.5832146,0,0.792158948,2476.142516,6.734396486,Maturity,8.43742438,0.854302564
7142,Electronics,3,3.041615122,210.992395,0,0.960387512,1967.416887,5.24036585,Growth,1.513899555,1
7143,Food,5,1.376040466,69.57634517,0,1,2123.994892,6.68582735,Introductory,9.819009554,0.796657378
7144,Furniture,2,3.461994027,312.9399342,0,1,2364.445381,6.100131029,Introductory,6.535839173,1
7145,Food,1,2.859564228,158.0947596,1,0.920226477,1912.353519,6.570161807,Decline,8.504011257,0.988467282
7146,Furniture,2,3.323285575,310.3526227,1,0.975533559,2382.968072,6.482858267,Decline,6.154413133,0.978690744
7147,Furniture,1,3.017104322,219.6784616,1,1,4355.357057,5.488734591,Introductory,4.236333392,1
7148,Furniture,2,3.209103508,300.5117116,1,0.785153224,4440.30731,5.985890527,Decline,4.981114102,0.964704986
7149,Electronics,5,3.25297141,175.4301869,0,0.827376556,4332.108433,6.579376599,Introductory,8.095345019,1
7150,Food,5,2.779800834,165.4663569,0,1,4878.121481,6.033099697,Decline,2.790263983,1
7151,Clothing,5,2.452714962,128.1311156,0,0.976260624,1267.31905,6.545306132,Decline,2.21096761,0.960809956
7152,Electronics,5,1.408558737,38.43734639,0,0.704748425,4205.380816,5.096823539,,9.576613647,1
7153,Furniture,5,2.596032891,138.5904518,0,0.907647728,2763.946997,6.70541664,Growth,0.69218699,0.869702168
7154,Furniture,4,2.17563457,92.17967169,0,0.902577878,3451.624442,5.312608842,Decline,5.514993334,1
7155,Food,3,3.38113019,298.6334047,1,0.792524921,4866.091398,5.723098275,Introductory,5.086614749,1
7156,Furniture,5,2.322524567,126.1930548,0,0.99170889,1686.081998,6.850857916,Decline,-0.39374936,0.964053644
7157,Clothing,5,3.406292472,294.0699805,0,0.686412972,2114.185769,5.474516888,Introductory,11.03798391,0.983089709
7158,Clothing,3,3.274744024,285.6589862,0,0.99170889,1211.864837,6.857401983,Introductory,5.272836687,1
7159,Electronics,2,2.789030393,170.2066594,1,0.598458419,4545.509075,5.751557774,Maturity,7.289445431,1
7160,Clothing,4,2.731364443,145.6770088,0,1,1189.465842,6.759560587,Maturity,-0.116367215,1
7161,Furniture,1,0.738521381,32.89254199,1,0.802542573,4182.906969,6.598994762,,9.62501042,1
7162,Food,5,2.67981453,167.4808999,0,0.743155844,1897.056277,5.534470636,Maturity,1.752664979,0.825762057
7163,Clothing,1,2.446755524,104.9002513,1,1,1988.231674,6.787965723,Maturity,3.659490109,0.874346239
7164,Electronics,5,2.548870682,153.7423431,0,0.982693093,4282.022631,6.287395172,Maturity,5.946983946,0.96389839
7165,Food,5,2.908319366,163.5688518,0,0.705746416,1806.008673,6.177446949,Maturity,1.398855336,0.914019376
7166,Furniture,1,3.14840766,202.7458827,1,1,4702.474355,6.329711201,Decline,6.472331859,0.828146476
7167,Electronics,2,2.627327572,259.8167903,1,1,2637.896596,6.190729636,Maturity,4.297270023,1
7168,Furniture,1,3.368286656,264.0277193,1,0.952042387,2946.290911,5.977026023,Decline,4.503085676,1
7169,Furniture,1,2.953933435,224.2262628,1,1,1191.199803,6.772606646,Decline,6.054783326,1
7170,Furniture,3,2.468354218,175.4301869,1,1,1804.679425,4.693703134,Growth,3.61619135,1
7171,Electronics,1,1.444164882,46.0044015,1,0.772560195,4425.89273,6.514936609,Introductory,2.68500942,1
7172,Furniture,5,3.013921744,251.1510307,0,1,2380.615956,6.565115013,Maturity,7.845195413,1
7173,Clothing,5,3.388929076,307.1382952,0,1,1849.806869,4.931488825,Introductory,7.246962732,1
7174,Electronics,1,1.136767684,36.88556584,1,0.831921249,2982.906707,6.163038351,Introductory,4.930701705,0.930366701
7175,Electronics,3,2.627327572,248.030058,1,1,2859.775431,6.225785536,Decline,6.28895109,0.971504353
7176,Electronics,3,2.44682972,175.4301869,0,0.990473308,3061.202967,6.991330109,Growth,6.680439058,0.829893472
7177,Electronics,4,3.280200028,298.3291173,0,1,2808.855485,5.854447998,Decline,6.317479839,0.98383791
7178,Clothing,5,2.511430938,129.8471351,0,0.878012589,1219.306353,6.70534517,Decline,1.949226863,0.884864044
7179,Furniture,5,1.965477767,99.81018737,0,1,3758.495274,6.627272226,Growth,7.923960271,0.868578637
7180,Clothing,3,3.272120232,246.2876022,0,1,1893.233285,5.272401569,Maturity,6.640364044,1
7181,Electronics,4,2.790235666,179.2002378,0,1,3853.792543,6.514687805,Decline,4.616932908,1
7182,Clothing,2,2.397619585,122.7953973,1,0.891760573,2469.710092,5.694406853,Growth,7.331911716,1
7183,Furniture,3,1.140245035,35.63399887,0,1,4954.741144,6.848331534,Growth,1.888988165,1
7184,Food,1,0.72967381,33.52812287,1,1,3043.344888,6.305136455,Decline,3.273190226,0.971387322
7185,Furniture,4,2.767696016,209.9445798,1,1,2946.290911,6.907989969,Growth,6.023790691,1
7186,Furniture,4,1.19288392,26.45110124,0,0.882502863,3381.704439,5.916288869,Growth,4.885240029,1
7187,Food,5,1.113266685,48.30045089,0,0.754582483,4066.424262,6.453419396,Maturity,4.793070246,0.873648817
7188,Food,4,3.124404207,246.7953097,0,1,1648.480523,6.560969189,Maturity,1.231169911,0.784152324
7189,Furniture,5,2.940516098,216.1318699,0,0.92118984,2909.862231,5.963545312,Introductory,9.85118756,0.860804636
7190,Furniture,3,1.050870218,32.96392871,0,0.934741741,4994.84233,6.384621767,Growth,1.11905417,0.98919069
7191,Food,4,2.539779833,148.7127745,0,1,1544.083495,6.540255322,Growth,1.94324383,0.92368545
7192,Furniture,3,1.318427434,42.97055622,0,1,4748.871103,6.552161521,Growth,1.828953499,0.855253195
7193,Clothing,5,2.100085562,95.54167453,0,1,4659.016256,6.57172328,,3.005489354,0.935713474
7194,Clothing,3,2.428632874,123.254359,0,1,2946.290911,6.395340011,Decline,4.865488115,1
7195,Clothing,2,0.642072639,31.02550614,0,1,1964.027469,6.485944495,Introductory,4.835771305,0.919558566
7196,Electronics,1,2.454982267,139.0523678,1,0.979996706,4379.24554,6.657593763,Growth,3.254081952,0.865143229
7197,Electronics,4,3.191677382,202.6917032,0,0.882830466,3421.476958,5.376689859,Growth,5.761653738,1
7198,Electronics,5,0.841825966,37.58373444,0,0.948798123,2841.061961,6.408840765,Introductory,1.357370702,1
7199,Furniture,2,2.479460842,125.4071326,1,0.806030466,4163.789364,4.980937396,Maturity,9.520638306,0.89004298
7200,Clothing,2,3.25877324,292.4139251,0,1,1710.298944,5.997497833,Maturity,3.369846267,0.947341234
7201,Furniture,3,2.85968904,151.5127724,0,1,2222.169727,6.935846733,Growth,3.938877832,0.966084223
7202,Electronics,1,2.39596001,143.5205588,1,1,4491.716353,6.634530408,Growth,3.03649954,0.885579318
7203,Clothing,5,3.27080767,308.2541176,0,1,1495.563295,6.248634498,Introductory,0.760774036,0.819211901
7204,Furniture,1,2.946811424,222.3376309,1,1,1238.713582,6.815861368,Decline,4.835771305,1
7205,Furniture,5,1.783967561,82.15869421,0,1,3728.478096,6.205673723,Introductory,4.835771305,1
7206,Electronics,4,3.089840523,216.2570297,0,0.842446438,4864.207785,6.190729636,Introductory,5.699811847,0.905234952
7207,Clothing,4,3.05868041,238.0131255,0,1,2213.356256,6.353501816,Maturity,7.620090498,0.919739224
7208,Electronics,5,2.244868886,108.6346857,0,0.916828773,2380.32588,5.3778678,Introductory,4.835771305,0.839867818
7209,Furniture,2,2.262219122,81.28948951,1,0.744570876,4491.841558,6.928591082,Decline,8.168373339,1
7210,Food,3,3.400347941,269.2248998,0,0.990476566,1227.31046,6.248471832,Introductory,2.985167672,0.978149743
7211,Food,3,1.563983045,57.53470902,0,0.992611542,3349.233641,5.689065223,Decline,3.916768784,1
7212,Furniture,1,3.045243453,222.1570983,1,1,4345.828666,5.470896129,Introductory,3.418825743,1
7213,Furniture,1,3.43939313,270.1025548,1,1,1839.360311,5.245378683,Growth,2.31237311,0.910136375
7214,Electronics,3,2.157238768,85.3027543,0,1,1928.247202,6.168675306,Growth,0.990539885,1
7215,Electronics,5,2.957560032,188.9500159,0,0.846659539,4449.065177,6.704735744,Introductory,10.42307216,0.979873445
7216,Furniture,2,3.321525005,252.2807025,1,0.727552105,2000.680961,4.825069636,,1.631712966,1
7217,Food,3,2.75321815,174.6545738,0,1,2454.536139,6.253624213,Growth,2.831029369,0.894131455
7218,Food,2,2.675288964,183.3719664,1,1,3671.895654,7.024740401,Growth,6.20300473,0.981984294
7219,Electronics,3,3.154099668,270.9804769,0,0.865566073,3354.281196,6.869598974,Maturity,9.366558306,1
7220,Electronics,4,3.45189661,278.3211587,0,1,2489.996005,6.870564635,Maturity,9.07554346,0.947825352
7221,Electronics,4,0.877507152,41.41105671,0,1,2750.292599,6.64341742,Introductory,1.547481444,1
7222,Electronics,4,2.73239102,168.2859411,0,0.911799524,3436.324575,6.404938396,Maturity,1.267574406,1
7223,Electronics,3,3.410371865,271.9028007,0,0.903698305,2386.560657,6.885469661,Maturity,7.643720754,0.919043215
7224,Food,5,2.709484321,174.3573646,0,0.800243742,1844.083547,5.480084639,Maturity,1.553000081,0.794931024
7225,Electronics,4,1.753496842,54.50181589,0,0.935341543,2946.290911,6.523816141,Maturity,5.337849477,0.787368813
7226,Electronics,3,2.277942637,94.88721267,1,1,3673.095658,6.361368947,Introductory,0.439763971,0.962122465
7227,Electronics,4,1.926263087,77.46506774,0,0.72508431,1706.43768,6.037297041,Decline,5.043091186,1
7228,Furniture,5,2.690642647,176.5623874,0,1,1674.17468,6.752671843,Decline,4.42896137,0.738782176
7229,Furniture,1,2.819555108,193.3029117,1,1,2073.448743,6.033459358,Decline,3.804593209,1
7230,Furniture,3,3.453168317,257.2495606,1,1,3281.735391,5.533002195,Decline,5.089548095,1
7231,Furniture,5,2.67516126,141.7524121,0,0.934406161,1774.063512,7.156610793,Introductory,5.598333706,0.736856149
7232,Food,3,2.627327572,212.626702,0,0.924386777,4047.700987,6.455615042,Growth,7.060970418,1
7233,Electronics,5,2.627327572,106.3487256,0,0.79084404,2485.356952,6.190729636,Introductory,0.119157816,0.955403155
7234,Clothing,1,1.931739584,82.72612646,1,0.997787831,1941.852394,6.143652027,Growth,7.322667753,0.831839846
7235,Food,3,2.58664202,148.7166656,0,1,2946.290911,6.197900886,Growth,5.723855299,0.845938135
7236,Electronics,1,3.04834443,243.6541337,1,0.965202501,3704.773365,4.767461262,Maturity,7.465514103,1
7237,Food,1,3.354865342,272.9978383,1,0.720516706,1392.440198,6.921167039,Growth,0.090329658,1
7238,Electronics,1,2.264385391,78.46385217,1,1,3746.763489,6.914389286,Introductory,2.942657756,0.974711288
7239,Furniture,2,1.223537832,52.64600687,1,0.855407585,2853.094349,5.154436296,Decline,6.374314709,1
7240,Electronics,4,3.413479064,298.3098234,0,1,2238.110282,6.049820944,Introductory,9.805857495,0.979615875
7241,Food,2,3.116723095,193.8869444,1,0.861472284,2528.063346,5.519305127,Growth,4.835771305,1
7242,Electronics,1,2.453890467,134.8470829,1,0.99170889,4516.427486,6.767598026,Growth,2.335406885,0.887061425
7243,Furniture,1,3.495855806,277.6973447,1,1,2946.290911,5.315088261,Growth,2.181495829,1
7244,Furniture,2,3.148065164,261.0965845,1,0.870477453,3187.710272,6.155401277,Introductory,0.543768291,0.862312892
7245,Clothing,4,2.627327572,215.3845551,0,1,3725.432928,5.85969918,Maturity,5.077837034,1
7246,Food,4,2.627327572,242.9864355,0,0.992929232,1668.43156,7.217281276,Maturity,1.434616227,1
7247,Furniture,5,2.410650498,120.1945184,0,1,1747.204906,6.598446919,Decline,1.008855383,1
7248,Electronics,2,2.011731493,80.75312172,1,0.889883195,4271.478551,7.121044308,Decline,6.98015516,0.994519271
7249,Furniture,3,2.177661286,96.61687664,0,1,1148.673084,6.12833839,Growth,0.843715771,0.905781851
7250,Electronics,3,2.719982663,141.6605071,0,0.896652889,2946.290911,6.393886713,Growth,9.054879939,1
7251,Electronics,2,1.57908628,59.77956056,1,0.74333248,2365.35185,6.321341153,Decline,5.445792851,1
7252,Furniture,1,2.913633291,231.6699848,1,1,4234.415685,5.525514724,Introductory,2.238995136,1
7253,Clothing,1,2.467368361,109.4867433,1,0.820400743,4016.258983,5.465935123,Introductory,3.056205679,1
7254,Furniture,4,2.872724065,210.6358531,1,1,4288.390407,6.957105831,Growth,4.090609978,0.9684977
7255,Electronics,3,3.065204583,175.4301869,0,1,3334.307815,6.447413242,Decline,8.776793749,0.863419754
7256,Clothing,3,3.676191114,300.2891542,0,0.691817184,2130.378556,5.735308606,Introductory,8.80809733,0.9592393
7257,Electronics,3,2.920783053,214.2172309,0,0.822380095,3217.037838,5.315314086,Decline,5.57320982,1
7258,Food,3,3.21052972,326.3381865,0,1,4364.308834,6.75885221,Growth,4.291321239,1
7259,Furniture,5,2.627327572,261.7348867,0,0.685738093,2288.566417,5.444689746,Decline,6.661850013,0.951543509
7260,Furniture,1,2.627327572,206.7215977,1,0.844983793,2891.76454,6.190729636,Decline,5.034001546,0.998325884
7261,Furniture,5,2.239817615,113.4850519,0,1,4912.900151,6.13054661,Maturity,9.885467695,0.991649054
7262,Electronics,2,2.820950095,185.1165225,1,0.969542634,1107.844672,6.743037775,Introductory,0.347546875,0.973702846
7263,Electronics,2,3.385813465,298.178951,1,0.917682713,4244.704925,5.738537815,Growth,4.795552894,1
7264,Electronics,5,2.344899509,108.97154,0,0.945814702,1611.780982,6.190729636,Decline,9.618760756,1
7265,Electronics,2,3.086189611,240.5145704,1,1,4921.688487,5.345482029,Growth,5.602976818,1
7266,Food,1,3.408331645,319.7724821,1,1,2005.685677,6.667635569,Growth,4.198380551,0.842178594
7267,Food,1,3.178655518,286.1081706,1,1,1876.739649,6.344854552,Growth,3.389060384,0.843466794
7268,Electronics,2,3.208899089,260.8383738,1,0.867356698,1069.194703,7.08404169,Maturity,3.972595872,0.974481439
7269,Electronics,3,2.69621222,138.7680882,1,0.904966288,1841.697586,6.433469012,Introductory,0.418931701,0.892366606
7270,Furniture,1,2.349472447,112.7486457,0,1,2318.236441,5.972688649,Maturity,0.233842446,1
7271,Clothing,3,2.760032372,198.4865503,1,1,3016.098474,4.83064426,Maturity,5.140974783,1
7272,Furniture,1,2.95342034,192.8114653,1,1,2946.290911,6.0544835,Decline,7.336656323,1
7273,Furniture,1,2.769943667,175.4301869,1,1,3929.218788,6.635455227,Maturity,2.570478646,0.832945735
7274,Clothing,2,3.341488682,269.4197645,1,1,2946.290911,5.898743776,Introductory,-0.004075969,1
7275,Electronics,4,3.45886132,175.4301869,0,0.889604892,2728.208643,5.872524677,Decline,4.835771305,0.996904432
7276,Furniture,2,3.162960276,301.6071045,1,1,2665.083193,6.013200809,Growth,7.242708234,1
7277,Furniture,1,2.477874144,111.2474668,1,1,2946.290911,5.995670856,Maturity,-0.189853301,0.946478164
7278,Clothing,2,2.656381736,138.81645,1,0.99170889,2680.474878,6.505366116,Maturity,8.23248622,0.984723161
7279,Electronics,5,1.938161885,96.14122676,0,1,3665.766732,6.870749144,Growth,7.491692681,1
7280,Furniture,1,2.605785849,139.2138662,1,1,2811.176847,6.516023933,Decline,2.053149851,0.845671073
7281,Electronics,4,1.384099151,39.12817078,0,0.929019378,1137.53515,6.509078915,Introductory,2.140654755,0.921062653
7282,Clothing,1,2.370059945,80.88124464,1,0.964123251,1451.115982,6.678875577,Growth,4.592633295,0.926286476
7283,Electronics,5,2.140285062,111.5645744,0,0.906899406,2319.149639,5.885946456,Introductory,1.11303117,0.939154004
7284,Furniture,4,3.451108233,286.6507513,0,0.990698023,3299.93086,6.180874291,Introductory,7.71381819,0.95670972
7285,Clothing,2,1.339187253,55.48562497,1,0.829259634,4006.262289,7.057617205,Introductory,3.744873077,1
